column;detector;hcid;padrow;position;uncal_slope;slope;uncal_dy;uncal_y;dy;x;y;z
1;428;857;3;1429;-0.04;-0.00472437;-0.53932;91.4635;-0.0655478;325.175;91.4635;156.5
0;428;857;4;728;-0.041;-0.00572437;-0.552803;90.301;-0.0794222;325.175;90.301;148.5
1;428;857;4;1384;-0.008;0.0272756;-0.107864;90.901;0.378433;325.175;90.901;148.5
1;428;857;5;1387;-0.044;-0.00872437;-0.593252;90.9385;-0.121045;325.175;90.9385;140.5
0;428;857;6;724;-0.049;-0.0137244;-0.660667;90.251;-0.190417;325.175;90.251;132.5
1;428;857;6;1347;-0.039;-0.00372437;-0.525837;90.4385;-0.0516734;325.175;90.4385;132.5
1;428;857;6;1721;-0.003;0.0322756;-0.040449;95.1135;0.447805;325.175;95.1135;132.5
0;428;857;7;763;0.004;0.0392756;0.053932;90.7385;0.544926;325.175;90.7385;124.5
1;428;857;7;1394;0.018;0.0532756;0.242694;91.026;0.739168;325.175;91.026;124.5
1;428;857;7;1505;-0.058;-0.0227244;-0.782014;92.4135;-0.315287;325.175;92.4135;124.5
1;428;857;7;1632;0.027;0.0622756;0.364041;94.001;0.864037;325.175;94.001;124.5
2;429;858;7;1838;0.005;0.0388218;0.070325;42.1703;0.565986;337.775;42.1703;128.25
2;430;860;7;1927;-0.016;0.0167103;-0.234352;43.6956;0.250491;350.375;43.6956;132
2;430;860;7;1933;-0.012;0.0207103;-0.175764;43.7706;0.310452;350.375;43.7706;132
2;431;862;6;63;-0.021;0.0099968;-0.319809;45.5873;0.158593;362.975;45.5873;142
2;431;862;6;321;-0.002;0.0289968;-0.030458;48.8123;0.460016;362.975;48.8123;142
1;431;862;7;141;-0.028;0.0029968;-0.426412;28.5623;0.0475423;362.975;28.5623;133
2;431;862;7;1941;-0.064;-0.0330032;-0.974656;43.4623;-0.523575;362.975;43.4623;133
1;431;862;8;1438;-0.027;0.0039968;-0.411183;19.1748;0.0634067;362.975;19.1748;124
1;431;862;8;1584;-0.025;0.0059968;-0.380725;20.9998;0.0951354;362.975;20.9998;124
1;431;862;8;1771;-0.032;-0.0010032;-0.487328;23.3373;-0.0159151;362.975;23.3373;124
1;431;863;14;1941;-0.026;0.0049968;-0.395954;97.4623;0.0792711;362.975;97.4623;70
2;30;61;12;431;-0.005;-0.00170568;-0.061595;122.594;-0.230485;299.975;122.594;207.25
2;44;88;7;1535;-0.024;0.0105247;-0.323592;38.8136;0.14787;325.175;38.8136;-13.5
2;44;88;7;1561;-0.006;0.0285247;-0.080898;39.1386;0.400769;325.175;39.1386;-13.5
2;46;92;7;1939;0;0.0331828;0;43.8456;0.49724;350.375;43.8457;-13.5
2;46;92;7;1943;0.003;0.0361828;0.043941;43.8956;0.542194;350.375;43.8957;-13.5
2;47;94;7;38;-0.014;0.0182123;-0.213206;45.2748;0.284551;362.975;45.2748;-13.5
2;47;94;7;53;-0.003;0.0292123;-0.045687;45.4623;0.456416;362.975;45.4623;-13.5
3;102;205;5;1990;0.038;0.076499;0.468122;134.522;0.972913;299.975;134.522;4.5
3;102;205;5;1991;0.038;0.076499;0.468122;134.535;0.972913;299.975;134.535;4.5
3;103;207;5;2025;-0.005;0.031896;-0.064505;134.476;0.423382;312.575;134.476;4.5
3;103;207;5;26;0.027;0.063896;0.348327;135.089;0.848144;312.575;135.089;4.5
3;104;209;5;63;0.029;0.0642383;0.391007;136.014;0.902872;325.175;136.014;4.5
3;104;209;5;65;0.033;0.0682383;0.444939;136.039;0.959092;325.175;136.039;4.5
3;105;211;5;160;0.036;0.0696302;0.50634;136.783;1.02021;337.775;136.783;4.5
3;105;211;5;161;0.036;0.0696302;0.50634;136.796;1.02021;337.775;136.796;4.5
3;106;213;5;200;0.035;0.0675462;0.512645;137.708;1.02861;350.375;137.708;4.5
1;114;228;11;1453;-0.013;0.0250572;-0.160147;19.7687;0.316596;299.975;19.7687;-267.25
1;114;228;11;1453;-0.013;0.0250572;-0.160147;19.7687;0.316596;299.975;19.7687;-267.25
1;115;230;12;1675;-0.01;0.02554;-0.12901;22.1406;0.339752;312.575;22.1405;-274.75
1;117;234;12;23;-0.007;0.0250152;-0.098455;27.0828;0.366941;337.775;27.0828;-300.25
1;118;236;12;208;-0.008;0.0241217;-0.117176;29.8081;0.361668;350.375;29.8081;-313
1;118;236;12;214;-0.003;0.0291217;-0.043941;29.8831;0.436636;350.375;29.8831;-313
0;137;275;4;1760;0.036;0.0680194;0.548244;77.1998;1.06984;362.975;77.1999;13.5
0;150;300;14;368;-0.022;0.016043;-0.271018;13.8062;0.205239;299.975;13.8062;192.25
0;150;300;14;367;-0.023;0.015043;-0.283337;13.7937;0.192446;299.975;13.7937;192.25
0;151;302;13;470;-0.021;0.0161989;-0.270921;14.6781;0.21613;312.575;14.6781;199.75
0;152;304;13;599;-0.019;0.0152184;-0.256177;16.6885;0.216911;325.175;16.6885;207.5
0;153;306;13;685;-0.019;0.0159462;-0.267235;17.3578;0.229552;337.775;17.3578;215.25
0;153;306;13;690;-0.015;0.0199462;-0.210975;17.4203;0.287134;337.775;17.4203;215.25
1;154;308;13;1418;-0.018;0.0138136;-0.263646;19.3331;0.211468;350.375;19.3331;223
1;155;310;12;1516;-0.016;0.0153753;-0.243664;20.1498;0.24041;362.975;20.1498;235
0;288;576;6;47;-0.023;0.016047;-0.283337;9.79373;0.200958;299.975;9.7937;-105.75
0;288;576;6;49;-0.022;0.017047;-0.271018;9.81873;0.213481;299.975;9.81871;-105.75
0;289;578;6;187;-0.018;0.0188905;-0.232218;11.1406;0.25205;312.575;11.1406;-105.75
0;290;580;6;275;-0.021;0.0145243;-0.283143;12.6385;0.20286;325.175;12.6385;-108.5
0;291;582;7;417;-0.011;0.0227371;-0.154715;14.0078;0.331617;337.775;14.0078;-119.75
0;292;584;7;549;-0.013;0.0175552;-0.190411;16.0706;0.276255;350.375;16.0706;-123
0;293;586;7;665;-0.016;0.0152992;-0.243664;17.1123;0.24034;362.975;17.1123;-124
3;294;588;11;722;0.002;0.0408244;0.024638;72.2312;0.511788;299.975;72.2312;-267.25
0;294;589;12;1386;-0.021;0.0178244;-0.258699;72.9312;0.223452;299.975;72.9312;-274.75
0;295;591;13;1679;0.044;0.0799678;0.567644;76.1906;1.06337;312.575;76.1906;-282.25
0;295;591;13;1660;0.027;0.0629678;0.348327;75.9531;0.837315;312.575;75.9531;-282.25
0;296;593;13;1854;-0.011;0.0239722;-0.148313;78.776;0.332404;325.175;78.776;-295.5
0;296;593;13;1885;0.01;0.0449722;0.13483;79.1635;0.623596;325.175;79.1635;-295.5
0;297;595;13;57;-0.008;0.0248973;-0.11252;81.5078;0.361136;337.775;81.5078;-308.75
0;297;595;13;82;0.012;0.0448973;0.16878;81.8203;0.651238;337.775;81.8203;-308.75
0;298;597;12;302;0.025;0.0571715;0.366175;84.9831;0.857216;350.375;84.9831;-313
0;298;597;13;348;-0.006;0.0261715;-0.087882;85.5581;0.392409;350.375;85.5581;-322
0;299;599;13;594;0.02;0.0506234;0.30458;88.2248;0.790531;362.975;88.2248;-325
0;299;599;14;577;-0.014;0.0166234;-0.213206;88.0123;0.259589;362.975;88.0123;-334
3;324;649;15;553;0.044;0.083225;0.542036;142.119;1.04672;299.975;142.119;-297.25
0;358;716;15;1522;-0.044;-0.0114404;-0.644468;2.63314;-0.171546;350.375;2.63307;-339.25
3;415;830;13;242;-0.013;0.0233215;-0.167713;65.8281;0.307245;312.575;65.8281;-282.25
3;415;830;13;260;-0.002;0.0343215;-0.025802;66.0531;0.452162;312.575;66.0531;-282.25
0;416;833;13;1554;0.056;0.0905036;0.755048;75.026;1.25533;325.175;75.026;-295.5
0;418;837;13;820;0.059;0.0909374;0.864173;91.4581;1.36592;350.375;91.4581;-322
1;420;840;1;1737;-0.01;0.0291386;-0.12319;23.3187;0.362711;299.975;23.3187;289.75
1;421;842;0;1934;0.003;0.0401418;0.038703;25.3781;0.536824;312.575;25.3781;297.25
1;422;844;0;117;-0.014;0.0211767;-0.188762;28.6635;0.293187;325.175;28.6635;311.25
1;423;846;1;296;-0.006;0.0276482;-0.08439;30.4953;0.405583;337.775;30.4953;317.25
1;423;846;1;300;-0.003;0.0306482;-0.042195;30.5453;0.449591;337.775;30.5453;317.25
1;424;848;1;537;-0.007;0.0256362;-0.102529;33.9206;0.384061;350.375;33.9206;331
1;424;848;1;535;-0.008;0.0246362;-0.117176;33.8956;0.36908;350.375;33.8956;331
1;425;850;0;712;0.002;0.0333028;0.030458;35.6998;0.526143;362.975;35.6998;342.75
1;438;876;7;1427;-0.016;0.0232272;-0.197104;19.4437;0.2928;299.975;19.4437;-113.25
1;440;880;8;1635;-0.018;0.0177251;-0.242694;22.0385;0.246419;325.175;22.0385;-124.5
1;441;882;8;1759;-0.018;0.0157435;-0.25317;23.1828;0.229287;337.775;23.1828;-128.25
1;442;884;8;1810;-0.022;0.0113725;-0.322234;24.2331;0.170214;350.375;24.2331;-132
1;442;884;9;1857;-0.02;0.0133725;-0.29294;24.8206;0.200149;350.375;24.8206;-141
1;443;886;9;1940;-0.008;0.0234273;-0.121832;25.4498;0.369058;362.975;25.4498;-142
1;443;886;9;1940;-0.008;0.0234273;-0.121832;25.4498;0.369058;362.975;25.4498;-142
1;517;1035;7;772;0.012;0.0488146;0.154812;108.453;0.640481;312.575;108.453;120.75
2;517;1035;7;1424;0.042;0.0788146;0.541842;109.003;1.0341;312.575;109.003;120.75
2;518;1037;7;1662;0.037;0.0720166;0.498871;112.376;1.00067;325.175;112.376;124.5
2;518;1037;7;1662;0.038;0.0730166;0.512354;112.376;1.01456;325.175;112.376;124.5
2;519;1039;7;1908;0.027;0.060817;0.379755;115.045;0.878449;337.775;115.045;128.25
2;519;1039;7;1920;0.036;0.069817;0.50634;115.195;1.00845;337.775;115.195;128.25
2;520;1041;7;109;0.026;0.0585853;0.380822;118.571;0.882739;350.375;118.571;132
2;520;1041;7;157;0.058;0.0905853;0.849526;119.171;1.3649;350.375;119.171;132
2;520;1041;7;151;0.043;0.0755853;0.629821;119.096;1.13889;350.375;119.096;132
2;521;1043;6;371;0.018;0.0491983;0.274122;121.437;0.770316;362.975;121.437;142
2;521;1043;6;378;0.024;0.0551983;0.365496;121.525;0.864261;362.975;121.525;142
1;12;25;6;741;0;0.0237947;0;108.51;0.417636;299.975;108.51;-4.5
2;13;27;6;1454;0.025;0.061801;0.322525;109.339;0.824615;312.575;109.339;-4.5
2;15;31;6;1633;0.021;0.0676755;0.295365;111.596;0.824921;337.775;111.596;-4.5
2;15;31;6;1653;0.035;0.0816755;0.492275;111.846;0.995572;337.775;111.846;-4.5
2;16;33;6;1695;-0.018;0.0139183;-0.263646;112.796;0.212132;350.375;112.796;-4.5
2;16;33;6;1725;0.004;0.0359183;0.058588;113.171;0.54744;350.375;113.171;-4.5
1;90;181;10;183;-0.057;-0.018384;-0.702183;101.494;-0.23276;299.975;101.494;222.25
1;90;181;10;294;0.02;0.058616;0.24638;102.881;0.742134;299.975;102.881;222.25
1;91;183;9;372;0.002;0.039224;0.025802;103.453;0.518568;312.575;103.453;229.75
1;91;183;9;387;0.013;0.050224;0.167713;103.641;0.663995;312.575;103.641;229.75
1;94;189;9;618;-0.014;0.0175667;-0.205058;106.933;0.270681;350.375;106.933;259
1;94;189;9;640;0.002;0.0335667;0.029294;107.208;0.517221;350.375;107.208;259
1;95;191;8;742;0.011;0.0417832;0.167519;108.075;0.659134;362.975;108.075;271
2;150;300;2;1619;-0.01;0.028043;-0.12319;39.8437;0.358757;299.975;39.8437;282.25
2;150;300;2;1620;-0.009;0.029043;-0.110871;39.8562;0.37155;299.975;39.8562;282.25
2;151;302;0;1750;-0.023;0.0141989;-0.296723;41.0781;0.189445;312.575;41.0781;297.25
2;152;304;1;1894;-0.015;0.0192184;-0.202245;43.276;0.273924;325.175;43.276;303.5
2;153;306;1;2013;-0.003;0.0319462;-0.042195;44.3578;0.459879;337.775;44.3578;317.25
2;153;306;1;2014;-0.002;0.0329462;-0.02813;44.3703;0.474274;337.775;44.3703;317.25
2;154;308;1;100;-0.005;0.0268136;-0.073235;46.4581;0.410481;350.375;46.4581;331
2;155;310;0;208;-0.015;0.0163753;-0.228435;47.3998;0.256046;362.975;47.3998;342.75
2;155;310;0;230;0;0.0313753;0;47.6748;0.490588;362.975;47.6748;342.75
3;168;337;6;469;0.008;0.0474149;0.098552;141.069;0.602099;299.975;141.069;-105.75
3;168;337;6;491;0.024;0.0634149;0.295656;141.344;0.805275;299.975;141.344;-105.75
3;169;339;7;539;0.019;0.0563195;0.245119;141.541;0.747933;312.575;141.541;-113.25
3;169;339;7;546;0.024;0.0613195;0.309624;141.628;0.814334;312.575;141.628;-113.25
3;170;341;7;562;0.01;0.0460064;0.13483;142.226;0.643;325.175;142.226;-116.5
1;228;457;1;510;-0.005;0.00941469;-0.061595;105.581;0.235114;299.975;105.581;-68.25
1;229;459;1;639;0.008;0.0453082;0.103208;106.791;0.59693;312.575;106.791;-68.25
1;229;459;1;662;0.024;0.0613082;0.309624;107.078;0.807728;312.575;107.078;-68.25
1;230;461;1;807;0.032;0.0741488;0.431456;109.288;1.45729;325.175;109.289;-68.5
2;230;461;1;1410;0.028;0.0701488;0.377524;109.226;1.37868;325.175;109.226;-68.5
2;231;463;2;1560;0.023;0.0601546;0.323495;110.695;0.849318;337.775;110.695;-77.25
2;231;463;2;1557;0.02;0.0571546;0.2813;110.658;0.806961;337.775;110.658;-77.25
2;232;465;2;1735;0.002;0.0124932;0.029294;113.296;0.419657;350.375;113.296;-78
2;233;467;2;1886;-0.01;-0.00747069;-0.15229;114.775;-1.08273;362.975;114.775;-79
2;306;613;12;1483;0.011;0.0493752;0.135509;110.144;0.626633;299.975;110.144;83.25
2;306;613;12;1490;0.016;0.0543752;0.197104;110.231;0.69009;299.975;110.231;83.25
2;307;615;12;1574;0.027;0.0638336;0.348327;110.878;0.849647;312.575;110.878;83.25
2;307;615;12;1581;0.032;0.0688336;0.412832;110.966;0.916198;312.575;110.966;83.25
2;309;619;11;1776;0.018;0.050554;0.25317;113.395;0.783485;337.775;113.395;94.25
2;309;619;11;1778;0.02;0.052554;0.2813;113.42;0.814481;337.775;113.42;94.25
1;314;628;3;354;-0.062;-0.0267253;-0.835946;31.6511;-0.373059;325.175;31.651;22.5
1;314;628;3;511;0.045;0.0802747;0.606735;33.6136;1.12055;325.175;33.6135;22.5
3;315;630;2;538;-0.03;0.00393967;-0.42195;69.5082;0.0573641;337.775;69.5082;31.5
0;346;692;1;1835;0.041;0.0730638;0.600527;6.54564;1.11115;350.375;6.54557;40.5
0;346;692;1;148;-0.03;0.00206381;-0.43941;11.0581;0.0313864;350.375;11.0581;40.5
0;346;692;1;647;-0.016;0.0160638;-0.234352;17.2956;0.244298;350.375;17.2956;40.5
1;346;692;1;1688;-0.035;-0.00293619;-0.512645;22.7081;-0.0446536;350.375;22.7081;40.5
1;346;692;1;1943;0.008;0.0400638;0.117176;25.8956;0.60929;350.375;25.8956;40.5
1;346;692;1;89;-0.033;-0.000936191;-0.483351;28.3206;-0.0142376;350.375;28.3206;40.5
2;346;692;1;226;-0.048;-0.0159362;-0.703056;48.0331;-0.242358;350.375;48.0331;40.5
2;346;692;1;276;-0.009;0.0230638;-0.131823;48.6581;0.350754;350.375;48.6581;40.5
2;346;692;1;592;-0.045;-0.0129362;-0.659115;52.6081;-0.196734;350.375;52.6081;40.5
3;346;692;1;1829;-0.047;-0.0149362;-0.688409;60.4706;-0.22715;350.375;60.4706;40.5
1;384;769;10;2020;0.045;0.083441;0.554355;98.8562;1.05073;299.975;98.8561;-259.75
1;384;769;10;2029;0.057;0.095441;0.702183;98.9687;1.20185;299.975;98.9686;-259.75
3;385;771;6;1775;-0.041;-0.00482971;-0.528941;131.391;-0.0642388;312.575;131.39;-229.75
1;385;771;11;304;0.006;0.0421703;0.077406;102.603;0.560897;312.575;102.603;-267.25
1;385;771;11;358;0.042;0.0781703;0.541842;103.278;1.03972;312.575;103.278;-267.25
0;387;775;11;1568;-0.058;-0.0253416;-0.81577;74.7953;-0.369192;337.775;74.7952;-291.75
2;387;775;11;309;-0.027;0.00565841;-0.379755;120.658;0.0824352;337.775;120.658;-291.75
2;387;775;11;365;0.005;0.0376584;0.070325;121.358;0.548631;337.775;121.358;-291.75
3;387;775;12;1924;-0.041;-0.00834159;-0.576665;133.245;-0.121526;337.775;133.245;-300.25
3;387;775;12;1927;-0.04;-0.00734159;-0.5626;133.283;-0.106957;337.775;133.283;-300.25
3;388;777;10;437;-0.011;0.0207162;-0.161117;140.671;0.316427;350.375;140.671;-295
3;388;777;10;526;0.048;0.0797162;0.703056;141.783;1.21761;350.375;141.783;-295
0;419;838;12;725;0.004;0.0346275;0.060916;17.8623;0.538133;362.975;17.8623;-316
1;419;838;13;1413;-0.042;-0.0113725;-0.639618;18.8623;-0.176736;362.975;18.8623;-325
2;18;36;9;718;-0.017;0.0212081;-0.209423;54.1812;0.269397;299.975;54.1812;-128.25
3;19;38;9;1424;-0.004;0.0325017;-0.051604;55.0031;0.434575;312.575;55.0031;-128.25
3;20;40;9;1494;-0.001;0.0342748;-0.013483;56.276;0.48138;325.175;56.276;-132.5
3;21;42;9;1616;-0.004;0.0292345;-0.05626;57.3953;0.42692;337.775;57.3953;-136.75
3;22;44;10;1714;-0.004;0.0250212;-0.058588;59.0331;0.411981;350.375;59.0331;-150
3;23;46;10;1801;0.002;0.0334192;0.030458;59.7123;0.522462;362.975;59.7123;-151
2;25;51;8;1492;-0.036;-0.00642645;-0.464436;109.853;-0.0966305;312.575;109.853;-244.75
2;25;51;8;90;-0.062;-0.0324264;-0.799862;117.928;-0.487577;312.575;117.928;-244.75
2;79;159;11;1372;-0.035;0.000972682;-0.451535;108.353;0.0129734;312.575;108.353;-143.25
2;80;161;11;35;-0.001;0.0341302;-0.013483;117.638;0.477536;325.175;117.638;-148.5
2;80;161;11;93;0.041;0.0761302;0.552803;118.363;1.06518;325.175;118.363;-148.5
3;145;290;2;683;0.059;0.0964345;0.761159;71.3406;1.2752;312.575;71.3406;-199.75
0;146;293;2;1889;0.02;0.0556184;0.26966;79.2135;0.775875;325.175;79.2135;-207.5
0;147;295;2;500;0.035;0.0683582;0.492275;87.0453;0.996877;337.775;87.0453;-215.25
0;147;295;2;521;0.049;0.0823582;0.689185;87.3078;1.20104;337.775;87.3078;-215.25
0;147;295;3;495;-0.035;-0.00164178;-0.492275;86.9828;-0.0239423;337.775;86.9828;-223.75
1;148;297;3;1795;-0.018;0.0146405;-0.263646;96.0456;0.222703;350.375;96.0457;-232
1;149;299;3;333;0.023;0.0537804;0.350267;102.962;0.847064;362.975;102.962;-235
0;169;338;14;1638;-0.038;-0.000680467;-0.490238;3.67808;-0.00903671;312.575;3.67809;-165.75
1;170;340;14;127;0.04;0.0760064;0.53932;28.7885;1.06229;325.175;28.7885;-172.5
1;170;340;14;337;-0.036;6.38803e-06;-0.485388;31.4135;8.92811e-05;325.175;31.4135;-172.5
1;170;340;14;352;-0.025;0.0110064;-0.337075;31.601;0.153829;325.175;31.601;-172.5
2;171;342;2;89;-0.001;0.0329726;-0.014065;45.9078;0.4807;337.775;45.9078;-77.25
3;171;342;3;1820;-0.017;0.0169726;-0.239105;59.9453;0.24744;337.775;59.9453;-85.75
2;171;342;4;433;-0.033;0.000972619;-0.464145;50.2078;0.0141796;337.775;50.2078;-94.25
2;171;342;4;477;-0.001;0.0329726;-0.014065;50.7578;0.4807;337.775;50.7578;-94.25
3;171;342;4;1698;0.029;0.0629726;0.407885;58.4203;0.918062;337.775;58.4203;-94.25
3;171;342;4;1719;0.031;0.0649726;0.436015;58.6828;0.94722;337.775;58.6828;-94.25
2;171;342;5;729;-0.02;0.0139726;-0.2813;53.9078;0.203703;337.775;53.9078;-102.75
3;171;342;5;1391;0.001;0.0349726;0.014065;54.5828;0.509857;337.775;54.5828;-102.75
3;171;342;5;1625;-0.036;-0.00202738;-0.50634;57.5078;-0.0295567;337.775;57.5078;-102.75
3;171;342;5;1666;-0.045;-0.0110274;-0.632925;58.0203;-0.160765;337.775;58.0203;-102.75
2;171;342;6;659;-0.019;0.0149726;-0.267235;53.0328;0.218282;337.775;53.0328;-111.25
2;171;342;6;776;0.058;0.0919726;0.81577;54.4953;1.34085;337.775;54.4953;-111.25
3;171;342;6;1623;0.05;0.0839726;0.70325;57.4828;1.22422;337.775;57.4828;-111.25
3;171;342;6;1728;0.034;0.0679726;0.47821;58.7953;0.990956;337.775;58.7953;-111.25
3;171;342;7;1585;0.003;0.0369726;0.042195;57.0078;0.539015;337.775;57.0078;-119.75
3;171;342;7;1595;-0.002;0.0319726;-0.02813;57.1328;0.466121;337.775;57.1328;-119.75
3;171;342;14;2030;0.018;0.0519726;0.25317;62.5703;0.757696;337.775;62.5703;-179.25
3;171;342;15;621;-0.036;-0.00202738;-0.50634;70.5578;-0.0295567;337.775;70.5578;-187.25
2;204;408;6;162;-0.036;0.00295426;-0.443484;47.2312;0.0372151;299.975;47.2312;-229.75
1;206;412;3;388;-0.053;-0.0178126;-0.714599;32.051;-0.247157;325.175;32.051;-215.5
1;206;412;3;403;-0.044;-0.00881256;-0.593252;32.2385;-0.122278;325.175;32.2385;-215.5
0;207;414;2;176;-0.043;-0.00955454;-0.604795;10.9953;-0.137682;337.775;10.9953;-215.25
0;259;519;6;820;0.046;0.0833777;0.593446;91.0531;1.10297;312.575;91.0531;-105.75
2;262;525;6;1842;0.05;0.0833112;0.73235;114.633;1.25256;350.375;114.633;-114
1;288;576;1;444;-0.011;0.028047;-0.135509;32.7562;0.351235;299.975;32.7562;-68.25
1;288;576;1;445;-0.01;0.029047;-0.12319;32.7687;0.363758;299.975;32.7687;-68.25
1;289;578;1;597;-0.008;0.0288905;-0.103208;34.2656;0.385476;312.575;34.2656;-68.25
1;290;580;1;719;-0.004;0.0315244;-0.053932;36.1885;0.440298;325.175;36.1885;-68.5
2;291;582;2;1475;-0.01;0.0237371;-0.14065;37.6328;0.346202;337.775;37.6328;-77.25
2;291;582;2;1478;-0.008;0.0257371;-0.11252;37.6703;0.375372;337.775;37.6703;-77.25
2;292;584;2;1622;-0.013;0.0175552;-0.190411;39.8831;0.276255;350.375;39.8831;-78
2;292;584;2;1632;-0.005;0.0255552;-0.073235;40.0081;0.402146;350.375;40.0081;-78
2;293;586;2;1770;-0.003;0.0282992;-0.045687;41.3248;0.444561;362.975;41.3248;-79
2;342;684;6;1609;-0.021;0.0172379;-0.258699;39.76;0.21768;299.975;39.7599;-4.5
2;342;684;6;1610;-0.021;0.0172379;-0.258699;39.7725;0.21768;299.975;39.7724;-4.5
2;343;686;6;1698;-0.02;0.0167381;-0.25802;40.3887;0.222112;312.575;40.3886;-4.5
2;343;686;6;1700;-0.019;0.0177381;-0.245119;40.4137;0.235382;312.575;40.4136;-4.5
2;344;688;6;1804;-0.013;0.0220269;-0.175279;42.1761;0.307564;325.175;42.176;-4.5
2;346;692;6;2000;-0.011;0.0210638;-0.161117;44.6081;0.320338;350.375;44.6081;-4.5
2;347;694;6;50;-0.007;0.0240705;-0.106603;45.4248;0.375971;362.975;45.4248;-4.5
2;347;694;6;53;-0.005;0.0260705;-0.076145;45.4623;0.40721;362.975;45.4622;-4.5
0;366;733;15;469;-0.027;0.0108992;-0.332613;87.0687;0.137971;299.975;87.0686;60.75
0;374;749;0;412;0.008;0.0431621;0.107864;86.3761;0.603177;325.175;86.376;49
0;375;751;0;342;-0.027;0.00656349;-0.379755;85.0583;0.0961802;337.775;85.0581;49
1;379;759;1;1567;0.028;0.0643692;0.361228;92.7906;0.858072;312.575;92.7905;-68.25
1;379;759;1;1552;0.012;0.0483692;0.154812;92.6031;0.644784;312.575;92.603;-68.25
1;381;763;2;1758;0.007;0.0394823;0.098455;95.1703;0.583944;337.775;95.1702;-77.25
1;382;765;2;1893;0.019;0.0514073;0.278293;97.2706;0.779636;350.375;97.2705;-78
1;382;765;2;1902;0.024;0.0564073;0.351528;97.3831;0.855465;350.375;97.383;-78
1;383;767;2;1997;0.017;0.0481508;0.258893;98.1623;0.756139;362.975;98.1622;-79
0;399;798;15;1998;-0.03;0.00371762;-0.42195;8.17029;0.0547162;337.775;8.17029;60.75
0;399;798;15;2004;-0.027;0.00671762;-0.379755;8.2453;0.0988704;337.775;8.24529;60.75
0;438;876;0;308;-0.023;0.0162272;-0.283337;13.0562;0.204558;299.975;13.0562;-60.75
0;440;880;1;522;-0.022;0.0137251;-0.296626;15.726;0.19081;325.175;15.726;-68.5
0;440;880;1;524;-0.02;0.0157251;-0.26966;15.751;0.218614;325.175;15.751;-68.5
0;441;882;1;601;-0.031;0.00274353;-0.436015;16.3078;0.0399565;337.775;16.3078;-68.75
0;441;882;1;611;-0.024;0.00974353;-0.33756;16.4328;0.141904;337.775;16.4328;-68.75
0;442;884;1;699;-0.019;0.0143725;-0.278293;17.9456;0.215116;350.375;17.9456;-69
1;443;886;1;1422;-0.018;0.0134273;-0.274122;18.9748;0.211525;362.975;18.9748;-70
1;12;25;10;347;0.004;0.0277947;0.049276;103.585;0.487842;299.975;103.585;-40.5
1;13;27;10;459;0.029;0.065801;0.374129;104.501;0.877987;312.575;104.501;-40.5
1;13;27;10;457;0.027;0.063801;0.348327;104.476;0.851301;312.575;104.476;-40.5
1;15;31;11;590;0.016;0.0626755;0.22504;106.158;0.763974;337.775;106.158;-49
1;16;33;11;699;-0.009;0.0229183;-0.131823;107.946;0.349303;350.375;107.946;-49
0;72;145;9;58;0.017;0.0556775;0.209423;81.9725;0.704946;299.975;81.9725;-31.5
0;72;145;9;56;0.016;0.0546775;0.197104;81.9475;0.692285;299.975;81.9475;-31.5
0;73;147;9;136;-0.018;0.0191294;-0.232218;82.4637;0.253257;312.575;82.4637;-31.5
0;73;147;9;172;0.006;0.0431294;0.077406;82.9137;0.570997;312.575;82.9137;-31.5
0;74;149;9;282;0.015;0.050489;0.202245;84.7511;0.704486;325.175;84.7511;-31.5
0;75;151;9;417;0.013;0.0475785;0.182845;85.9958;0.687601;337.775;85.9957;-31.5
0;76;153;9;504;0.012;0.0452977;0.175764;87.5081;0.681704;350.375;87.5081;-31.5
0;77;155;10;606;-0.011;0.020706;-0.167519;88.3748;0.323742;362.975;88.3748;-40.5
0;77;155;10;623;0.001;0.032706;0.015229;88.5873;0.511365;362.975;88.5873;-40.5
2;144;288;13;1657;-0.056;-0.0166631;-0.689864;40.3187;-0.210852;299.975;40.3188;-282.25
2;144;288;13;1659;-0.051;-0.0116631;-0.628269;40.3437;-0.147583;299.975;40.3438;-282.25
2;145;290;14;1421;-0.057;-0.0195656;-0.735357;36.9656;-0.258724;312.575;36.9656;-289.75
2;145;290;15;1371;-0.051;-0.0135656;-0.657951;36.3406;-0.179384;312.575;36.3406;-297.25
1;146;292;15;304;-0.059;-0.0233816;-0.795497;31.001;-0.326173;325.175;31.001;-311.25
1;146;292;15;309;-0.061;-0.0253816;-0.822463;31.0635;-0.354073;325.175;31.0635;-311.25
2;175;351;14;1767;0.007;0.044234;0.090307;113.291;0.585307;312.575;113.291;-289.75
2;175;351;15;103;-0.053;-0.015766;-0.683753;118.091;-0.208616;312.575;118.091;-297.25
2;175;351;15;309;-0.045;-0.00776598;-0.580545;120.666;-0.10276;312.575;120.666;-297.25
1;198;396;10;667;0.036;0.0751623;0.443484;35.5437;0.94847;299.975;35.5437;-135.75
2;198;396;11;1760;-0.034;0.00516233;-0.418846;41.6062;0.0651432;299.975;41.6062;-143.25
2;199;398;11;1733;0.021;0.0579026;0.270921;40.8656;0.770419;312.575;40.8656;-143.25
2;199;398;11;1730;0.019;0.0559026;0.245119;40.8281;0.743808;312.575;40.8281;-143.25
0;199;398;12;746;-0.045;-0.00809736;-0.580545;18.1281;-0.107739;312.575;18.1281;-150.75
